Epoch_ID,Time,Satellite,C1C_m
456,2024-11-14 09:04:53,G16,23651068.836
456,2024-11-14 09:04:53,G20,23511708.465
456,2024-11-14 09:04:53,G30,22412308.902
457,2024-11-14 09:04:54,G04,21423165.473
457,2024-11-14 09:04:54,G07,21115173.418
457,2024-11-14 09:04:54,G08,23393548.82
457,2024-11-14 09:04:54,G09,20158600.914
457,2024-11-14 09:04:54,G16,23651713.266
457,2024-11-14 09:04:54,G20,23511309.895
457,2024-11-14 09:04:54,G30,22411951.832
458,2024-11-14 09:04:55,G04,21423507.578
458,2024-11-14 09:04:55,G07,21115113.438
458,2024-11-14 09:04:55,G08,23393126.961
458,2024-11-14 09:04:55,G09,20158643.387
458,2024-11-14 09:04:55,G16,23652357.723
458,2024-11-14 09:04:55,G20,23510911.645
458,2024-11-14 09:04:55,G30,22411594.363
459,2024-11-14 09:04:56,G04,21423849.223
459,2024-11-14 09:04:56,G07,21115053.137
459,2024-11-14 09:04:56,G08,23392705.211
459,2024-11-14 09:04:56,G09,20158685.969
459,2024-11-14 09:04:56,G16,23653002.438
459,2024-11-14 09:04:56,G20,23510513.074
459,2024-11-14 09:04:56,G30,22411237.145
460,2024-11-14 09:04:57,G04,21424191.344
460,2024-11-14 09:04:57,G07,21114993.023
460,2024-11-14 09:04:57,G08,23392283.074
460,2024-11-14 09:04:57,G09,20158728.027
460,2024-11-14 09:04:57,G16,23653647.195
460,2024-11-14 09:04:57,G20,23510115.41
460,2024-11-14 09:04:57,G30,22410880.117
461,2024-11-14 09:04:58,G04,21424533.203
461,2024-11-14 09:04:58,G07,21114932.941
461,2024-11-14 09:04:58,G08,23391861.543
461,2024-11-14 09:04:58,G09,20158770.824
461,2024-11-14 09:04:58,G16,23654292.125
461,2024-11-14 09:04:58,G20,23509717.484
461,2024-11-14 09:04:58,G30,22410523.402
462,2024-11-14 09:04:59,G04,21424875.496
462,2024-11-14 09:04:59,G07,21114872.855
462,2024-11-14 09:04:59,G08,23391439.863
462,2024-11-14 09:04:59,G09,20158813.34
462,2024-11-14 09:04:59,G16,23654936.625
462,2024-11-14 09:04:59,G20,23509319.848
462,2024-11-14 09:04:59,G30,22410166.691
463,2024-11-14 09:05:00,G04,21425217.656
463,2024-11-14 09:05:00,G07,21114812.93
463,2024-11-14 09:05:00,G08,23391018.344
463,2024-11-14 09:05:00,G09,20158856.008
463,2024-11-14 09:05:00,G16,23655581.285
463,2024-11-14 09:05:00,G20,23508921.938
463,2024-11-14 09:05:00,G30,22409809.562
464,2024-11-14 09:05:01,G04,21425560.078
464,2024-11-14 09:05:01,G07,21114752.832
464,2024-11-14 09:05:01,G08,23390596.652
464,2024-11-14 09:05:01,G09,20158899.078
464,2024-11-14 09:05:01,G16,23656226.199
464,2024-11-14 09:05:01,G20,23508524.285
464,2024-11-14 09:05:01,G30,22409452.832
465,2024-11-14 09:05:02,G04,21425902.27
465,2024-11-14 09:05:02,G07,21114693.078
465,2024-11-14 09:05:02,G08,23390175.59
465,2024-11-14 09:05:02,G09,20158941.777
465,2024-11-14 09:05:02,G16,23656871.602
465,2024-11-14 09:05:02,G20,23508126.406
465,2024-11-14 09:05:02,G30,22409096.02
466,2024-11-14 09:05:03,G04,21426244.34
466,2024-11-14 09:05:03,G07,21114633.059
466,2024-11-14 09:05:03,G08,23389753.836
466,2024-11-14 09:05:03,G09,20158984.5
466,2024-11-14 09:05:03,G16,23657516.457
466,2024-11-14 09:05:03,G20,23507729.121
466,2024-11-14 09:05:03,G30,22408739.375
467,2024-11-14 09:05:04,G04,21426586.973
467,2024-11-14 09:05:04,G07,21114573.176
467,2024-11-14 09:05:04,G08,23389332.934
467,2024-11-14 09:05:04,G09,20159027.789
467,2024-11-14 09:05:04,G16,23658161.73
467,2024-11-14 09:05:04,G20,23507332.113
467,2024-11-14 09:05:04,G30,22408382.434
468,2024-11-14 09:05:05,G04,21426929.59
468,2024-11-14 09:05:05,G07,21114513.133
468,2024-11-14 09:05:05,G08,23388911.582
468,2024-11-14 09:05:05,G09,20159070.629
468,2024-11-14 09:05:05,G16,23658806.988
468,2024-11-14 09:05:05,G20,23506934.516
468,2024-11-14 09:05:05,G30,22408025.473
469,2024-11-14 09:05:06,G04,21427271.828
469,2024-11-14 09:05:06,G07,21114453.711
469,2024-11-14 09:05:06,G08,23388490.57
469,2024-11-14 09:05:06,G09,20159113.945
469,2024-11-14 09:05:06,G16,23659451.723
469,2024-11-14 09:05:06,G20,23506537.398
469,2024-11-14 09:05:06,G30,22407668.992
470,2024-11-14 09:05:07,G04,21427614.648
470,2024-11-14 09:05:07,G07,21114393.871
470,2024-11-14 09:05:07,G08,23388069.422
470,2024-11-14 09:05:07,G09,20159157.273
470,2024-11-14 09:05:07,G16,23660097.18
470,2024-11-14 09:05:07,G20,23506140.434
470,2024-11-14 09:05:07,G30,22407312.664
471,2024-11-14 09:05:08,G04,21427957.059
471,2024-11-14 09:05:08,G07,21114334.34
471,2024-11-14 09:05:08,G08,23387648.152
471,2024-11-14 09:05:08,G09,20159200.91
471,2024-11-14 09:05:08,G16,23660742.23
471,2024-11-14 09:05:08,G20,23505743.918
471,2024-11-14 09:05:08,G30,22406956.215
472,2024-11-14 09:05:09,G04,21428300.152
472,2024-11-14 09:05:09,G07,21114274.484
472,2024-11-14 09:05:09,G08,23387226.844
472,2024-11-14 09:05:09,G09,20159244.082
472,2024-11-14 09:05:09,G16,23661387.961
472,2024-11-14 09:05:09,G20,23505347.223
472,2024-11-14 09:05:09,G30,22406599.875
473,2024-11-14 09:05:10,G04,21428643.0
473,2024-11-14 09:05:10,G07,21114214.812
473,2024-11-14 09:05:10,G08,23386806.012
473,2024-11-14 09:05:10,G09,20159287.867
473,2024-11-14 09:05:10,G16,23662033.449
473,2024-11-14 09:05:10,G20,23504950.43
473,2024-11-14 09:05:10,G30,22406243.289
474,2024-11-14 09:05:11,G04,21428985.719
474,2024-11-14 09:05:11,G07,21114155.305
474,2024-11-14 09:05:11,G08,23386384.91
474,2024-11-14 09:05:11,G09,20159331.527
474,2024-11-14 09:05:11,G16,23662678.668
474,2024-11-14 09:05:11,G20,23504553.508
474,2024-11-14 09:05:11,G30,22405887.008
475,2024-11-14 09:05:12,G04,21429328.461
475,2024-11-14 09:05:12,G07,21114095.668
475,2024-11-14 09:05:12,G08,23385963.824
475,2024-11-14 09:05:12,G09,20159375.059
475,2024-11-14 09:05:12,G16,23663324.762
475,2024-11-14 09:05:12,G20,23504157.32
475,2024-11-14 09:05:12,G30,22405530.598
476,2024-11-14 09:05:13,G04,21429671.605
476,2024-11-14 09:05:13,G07,21114036.297
476,2024-11-14 09:05:13,G08,23385542.715
476,2024-11-14 09:05:13,G09,20159419.0
476,2024-11-14 09:05:13,G16,23663970.262
476,2024-11-14 09:05:13,G20,23503760.824
476,2024-11-14 09:05:13,G30,22405173.883
477,2024-11-14 09:05:14,G04,21430014.801
477,2024-11-14 09:05:14,G07,21113976.688
477,2024-11-14 09:05:14,G08,23385122.086
477,2024-11-14 09:05:14,G09,20159462.848
477,2024-11-14 09:05:14,G16,23664615.809
477,2024-11-14 09:05:14,G20,23503364.234
477,2024-11-14 09:05:14,G30,22404817.5
478,2024-11-14 09:05:15,G04,21430357.719
478,2024-11-14 09:05:15,G07,21113917.375
478,2024-11-14 09:05:15,G08,23384701.18
478,2024-11-14 09:05:15,G09,20159507.133
478,2024-11-14 09:05:15,G16,23665261.797
478,2024-11-14 09:05:15,G20,23502968.227
478,2024-11-14 09:05:15,G30,22404461.273
479,2024-11-14 09:05:16,G04,21430700.785
479,2024-11-14 09:05:16,G07,21113858.066
479,2024-11-14 09:05:16,G08,23384280.277
479,2024-11-14 09:05:16,G09,20159551.141
479,2024-11-14 09:05:16,G16,23665907.504
479,2024-11-14 09:05:16,G20,23502572.082
479,2024-11-14 09:05:16,G30,22404105.191
480,2024-11-14 09:05:17,G04,21431044.121
480,2024-11-14 09:05:17,G07,21113798.602
480,2024-11-14 09:05:17,G08,23383860.074
480,2024-11-14 09:05:17,G09,20159595.27
480,2024-11-14 09:05:17,G16,23666553.191
480,2024-11-14 09:05:17,G20,23502176.203
480,2024-11-14 09:05:17,G30,22403748.809
481,2024-11-14 09:05:18,G04,21431387.09
481,2024-11-14 09:05:18,G07,21113739.191
481,2024-11-14 09:05:18,G08,23383439.359
481,2024-11-14 09:05:18,G09,20159639.316
481,2024-11-14 09:05:18,G16,23667199.516
481,2024-11-14 09:05:18,G20,23501779.816
481,2024-11-14 09:05:18,G30,22403392.629
482,2024-11-14 09:05:19,G04,21431730.355
482,2024-11-14 09:05:19,G07,21113680.086
482,2024-11-14 09:05:19,G08,23383019.234
482,2024-11-14 09:05:19,G09,20159683.664
482,2024-11-14 09:05:19,G16,23667844.992
482,2024-11-14 09:05:19,G20,23501384.012
482,2024-11-14 09:05:19,G30,22403036.031
483,2024-11-14 09:05:20,G04,21432074.344
483,2024-11-14 09:05:20,G07,21113620.695
483,2024-11-14 09:05:20,G08,23382598.539
483,2024-11-14 09:05:20,G09,20159728.02
483,2024-11-14 09:05:20,G16,23668491.477
483,2024-11-14 09:05:20,G20,23500988.359
483,2024-11-14 09:05:20,G30,22402679.871
484,2024-11-14 09:05:21,G04,21432417.461
484,2024-11-14 09:05:21,G07,21113561.723
484,2024-11-14 09:05:21,G08,23382178.117
484,2024-11-14 09:05:21,G09,20159772.504
484,2024-11-14 09:05:21,G16,23669137.375
484,2024-11-14 09:05:21,G20,23500592.977
484,2024-11-14 09:05:21,G30,22402323.984
485,2024-11-14 09:05:22,G04,21432760.902
485,2024-11-14 09:05:22,G07,21113502.363
485,2024-11-14 09:05:22,G08,23381758.59
485,2024-11-14 09:05:22,G09,20159817.027
485,2024-11-14 09:05:22,G16,23669783.598
485,2024-11-14 09:05:22,G20,23500197.348
485,2024-11-14 09:05:22,G30,22401967.852
486,2024-11-14 09:05:23,G04,21433104.348
486,2024-11-14 09:05:23,G07,21113443.434
486,2024-11-14 09:05:23,G08,23381338.5
486,2024-11-14 09:05:23,G09,20159861.551
486,2024-11-14 09:05:23,G16,23670429.828
486,2024-11-14 09:05:23,G20,23499802.012
486,2024-11-14 09:05:23,G30,22401611.719
487,2024-11-14 09:05:24,G04,21433448.383
487,2024-11-14 09:05:24,G07,21113383.949
487,2024-11-14 09:05:24,G08,23380918.422
487,2024-11-14 09:05:24,G09,20159906.527
487,2024-11-14 09:05:24,G16,23671076.359
487,2024-11-14 09:05:24,G20,23499406.406
487,2024-11-14 09:05:24,G30,22401255.891
488,2024-11-14 09:05:25,G04,21433791.941
488,2024-11-14 09:05:25,G07,21113324.992
488,2024-11-14 09:05:25,G08,23380497.871
488,2024-11-14 09:05:25,G09,20159951.023
488,2024-11-14 09:05:25,G16,23671722.559
488,2024-11-14 09:05:25,G20,23499011.035
488,2024-11-14 09:05:25,G30,22400899.875
489,2024-11-14 09:05:26,G04,21434135.977
489,2024-11-14 09:05:26,G07,21113266.078
489,2024-11-14 09:05:26,G08,23380077.793
489,2024-11-14 09:05:26,G09,20159996.137
489,2024-11-14 09:05:26,G16,23672368.945
489,2024-11-14 09:05:26,G20,23498616.289
489,2024-11-14 09:05:26,G30,22400544.047
490,2024-11-14 09:05:27,G04,21434479.887
490,2024-11-14 09:05:27,G07,21113207.188
490,2024-11-14 09:05:27,G08,23379657.738
490,2024-11-14 09:05:27,G09,20160040.844
490,2024-11-14 09:05:27,G16,23673015.207
490,2024-11-14 09:05:27,G20,23498220.984
490,2024-11-14 09:05:27,G30,22400188.523
491,2024-11-14 09:05:28,G04,21434824.051
491,2024-11-14 09:05:28,G07,21113148.117
491,2024-11-14 09:05:28,G08,23379238.078
491,2024-11-14 09:05:28,G09,20160085.945
491,2024-11-14 09:05:28,G16,23673661.582
491,2024-11-14 09:05:28,G20,23497825.793
491,2024-11-14 09:05:28,G30,22399832.539
492,2024-11-14 09:05:29,G04,21435168.129
492,2024-11-14 09:05:29,G07,21113089.391
492,2024-11-14 09:05:29,G08,23378817.898
492,2024-11-14 09:05:29,G09,20160131.102
492,2024-11-14 09:05:29,G16,23674308.586
492,2024-11-14 09:05:29,G20,23497430.941
492,2024-11-14 09:05:29,G30,22399476.469
493,2024-11-14 09:05:30,G04,21435512.219
493,2024-11-14 09:05:30,G07,21113030.531
493,2024-11-14 09:05:30,G08,23378397.879
493,2024-11-14 09:05:30,G09,20160176.418
493,2024-11-14 09:05:30,G16,23674955.457
493,2024-11-14 09:05:30,G20,23497035.965
493,2024-11-14 09:05:30,G30,22399120.836
494,2024-11-14 09:05:31,G04,21435856.332
494,2024-11-14 09:05:31,G07,21112971.699
494,2024-11-14 09:05:31,G08,23377978.168
494,2024-11-14 09:05:31,G09,20160221.613
494,2024-11-14 09:05:31,G16,23675602.355
494,2024-11-14 09:05:31,G20,23496641.438
494,2024-11-14 09:05:31,G30,22398765.09
495,2024-11-14 09:05:32,G04,21436200.707
495,2024-11-14 09:05:32,G07,21112912.84
495,2024-11-14 09:05:32,G08,23377558.719
495,2024-11-14 09:05:32,G09,20160266.781
495,2024-11-14 09:05:32,G16,23676248.938
495,2024-11-14 09:05:32,G20,23496246.598
495,2024-11-14 09:05:32,G30,22398409.457
496,2024-11-14 09:05:33,G04,21436545.121
496,2024-11-14 09:05:33,G07,21112854.023
496,2024-11-14 09:05:33,G08,23377139.164
496,2024-11-14 09:05:33,G09,20160312.422
496,2024-11-14 09:05:33,G16,23676895.852
496,2024-11-14 09:05:33,G20,23495852.66
496,2024-11-14 09:05:33,G30,22398053.867
497,2024-11-14 09:05:34,G04,21436889.559
497,2024-11-14 09:05:34,G07,21112795.371
497,2024-11-14 09:05:34,G08,23376719.633
497,2024-11-14 09:05:34,G09,20160358.082
497,2024-11-14 09:05:34,G16,23677542.352
497,2024-11-14 09:05:34,G20,23495458.027
497,2024-11-14 09:05:34,G30,22397698.441
498,2024-11-14 09:05:35,G04,21437234.016
498,2024-11-14 09:05:35,G07,21112736.734
498,2024-11-14 09:05:35,G08,23376299.98
498,2024-11-14 09:05:35,G09,20160403.617
498,2024-11-14 09:05:35,G16,23678189.879
498,2024-11-14 09:05:35,G20,23495063.699
498,2024-11-14 09:05:35,G30,22397342.746
499,2024-11-14 09:05:36,G04,21437578.289
499,2024-11-14 09:05:36,G07,21112678.207
499,2024-11-14 09:05:36,G08,23375880.43
499,2024-11-14 09:05:36,G09,20160449.258
499,2024-11-14 09:05:36,G16,23678836.938
499,2024-11-14 09:05:36,G20,23494669.332
499,2024-11-14 09:05:36,G30,22396987.016
500,2024-11-14 09:05:37,G04,21437922.754
500,2024-11-14 09:05:37,G07,21112619.438
500,2024-11-14 09:05:37,G08,23375461.211
500,2024-11-14 09:05:37,G09,20160495.09
500,2024-11-14 09:05:37,G16,23679484.184
500,2024-11-14 09:05:37,G20,23494275.445
500,2024-11-14 09:05:37,G30,22396632.191
501,2024-11-14 09:05:38,G04,21438267.656
501,2024-11-14 09:05:38,G07,21112560.965
501,2024-11-14 09:05:38,G08,23375042.004
501,2024-11-14 09:05:38,G09,20160541.074
501,2024-11-14 09:05:38,G16,23680131.297
501,2024-11-14 09:05:38,G20,23493881.277
501,2024-11-14 09:05:38,G30,22396276.23
502,2024-11-14 09:05:39,G04,21438612.25
502,2024-11-14 09:05:39,G07,21112502.613
502,2024-11-14 09:05:39,G08,23374623.059
502,2024-11-14 09:05:39,G09,20160586.891
502,2024-11-14 09:05:39,G16,23680778.387
502,2024-11-14 09:05:39,G20,23493486.941
502,2024-11-14 09:05:39,G30,22395920.961
503,2024-11-14 09:05:40,G04,21438957.184
503,2024-11-14 09:05:40,G07,21112444.168
503,2024-11-14 09:05:40,G08,23374203.449
503,2024-11-14 09:05:40,G09,20160632.906
503,2024-11-14 09:05:40,G16,23681425.527
503,2024-11-14 09:05:40,G20,23493093.379
503,2024-11-14 09:05:40,G30,22395565.746
504,2024-11-14 09:05:41,G04,21439301.844
504,2024-11-14 09:05:41,G07,21112385.742
504,2024-11-14 09:05:41,G08,23373784.434
504,2024-11-14 09:05:41,G09,20160679.363
504,2024-11-14 09:05:41,G16,23682072.828
504,2024-11-14 09:05:41,G20,23492699.398
504,2024-11-14 09:05:41,G30,22395210.402
505,2024-11-14 09:05:42,G04,21439646.773
505,2024-11-14 09:05:42,G07,21112327.293
505,2024-11-14 09:05:42,G08,23373365.824
505,2024-11-14 09:05:42,G09,20160725.375
505,2024-11-14 09:05:42,G16,23682720.398
505,2024-11-14 09:05:42,G20,23492305.977
505,2024-11-14 09:05:42,G30,22394855.039
506,2024-11-14 09:05:43,G04,21439991.754
506,2024-11-14 09:05:43,G07,21112268.895
506,2024-11-14 09:05:43,G08,23372946.547
506,2024-11-14 09:05:43,G09,20160771.578
506,2024-11-14 09:05:43,G16,23683368.301
506,2024-11-14 09:05:43,G20,23491912.457
506,2024-11-14 09:05:43,G30,22394500.152
507,2024-11-14 09:05:44,G04,21440336.73
507,2024-11-14 09:05:44,G07,21112210.5
507,2024-11-14 09:05:44,G08,23372527.559
507,2024-11-14 09:05:44,G09,20160818.066
507,2024-11-14 09:05:44,G16,23684016.062
507,2024-11-14 09:05:44,G20,23491518.938
507,2024-11-14 09:05:44,G30,22394144.699
508,2024-11-14 09:05:45,G04,21440681.57
508,2024-11-14 09:05:45,G07,21112152.531
508,2024-11-14 09:05:45,G08,23372108.715
508,2024-11-14 09:05:45,G09,20160864.699
508,2024-11-14 09:05:45,G16,23684663.539
508,2024-11-14 09:05:45,G20,23491125.422
508,2024-11-14 09:05:45,G30,22393789.672
509,2024-11-14 09:05:46,G04,21441026.949
509,2024-11-14 09:05:46,G07,21112094.25
509,2024-11-14 09:05:46,G08,23371689.699
509,2024-11-14 09:05:46,G09,20160911.02
509,2024-11-14 09:05:46,G16,23685311.562
509,2024-11-14 09:05:46,G20,23490732.016
509,2024-11-14 09:05:46,G30,22393434.332
510,2024-11-14 09:05:47,G04,21441372.402
510,2024-11-14 09:05:47,G07,21112035.895
510,2024-11-14 09:05:47,G08,23371271.18
510,2024-11-14 09:05:47,G09,20160957.695
510,2024-11-14 09:05:47,G16,23685958.938
510,2024-11-14 09:05:47,G20,23490338.828
510,2024-11-14 09:05:47,G30,22393079.062
511,2024-11-14 09:05:48,G04,21441717.855
511,2024-11-14 09:05:48,G07,21111977.688
511,2024-11-14 09:05:48,G08,23370852.523
511,2024-11-14 09:05:48,G09,20161004.801
511,2024-11-14 09:05:48,G16,23686606.887
511,2024-11-14 09:05:48,G20,23489946.07
511,2024-11-14 09:05:48,G30,22392724.223
512,2024-11-14 09:05:49,G04,21442062.84
512,2024-11-14 09:05:49,G07,21111919.582
512,2024-11-14 09:05:49,G08,23370434.398
512,2024-11-14 09:05:49,G09,20161051.297
512,2024-11-14 09:05:49,G16,23687254.508
512,2024-11-14 09:05:49,G20,23489552.699
512,2024-11-14 09:05:49,G30,22392369.059
513,2024-11-14 09:05:50,G04,21442408.871
513,2024-11-14 09:05:50,G07,21111861.664
513,2024-11-14 09:05:50,G08,23370015.891
513,2024-11-14 09:05:50,G09,20161098.266
513,2024-11-14 09:05:50,G16,23687902.75
513,2024-11-14 09:05:50,G20,23489159.949
513,2024-11-14 09:05:50,G30,22392014.227
514,2024-11-14 09:05:51,G04,21442754.336
514,2024-11-14 09:05:51,G07,21111803.469
514,2024-11-14 09:05:51,G08,23369597.246
514,2024-11-14 09:05:51,G09,20161145.098
514,2024-11-14 09:05:51,G16,23688550.57
514,2024-11-14 09:05:51,G20,23488767.344
514,2024-11-14 09:05:51,G30,22391659.402
515,2024-11-14 09:05:52,G04,21443099.926
515,2024-11-14 09:05:52,G07,21111745.684
515,2024-11-14 09:05:52,G08,23369179.012
515,2024-11-14 09:05:52,G09,20161192.055
515,2024-11-14 09:05:52,G16,23689198.801
515,2024-11-14 09:05:52,G20,23488374.727
515,2024-11-14 09:05:52,G30,22391304.414
516,2024-11-14 09:05:53,G04,21443445.562
516,2024-11-14 09:05:53,G07,21111687.801
516,2024-11-14 09:05:53,G08,23368760.25
516,2024-11-14 09:05:53,G09,20161238.918
516,2024-11-14 09:05:53,G16,23689846.648
516,2024-11-14 09:05:53,G20,23487982.008
516,2024-11-14 09:05:53,G30,22390949.473
517,2024-11-14 09:05:54,G04,21443791.223
517,2024-11-14 09:05:54,G07,21111629.512
517,2024-11-14 09:05:54,G08,23368342.086
517,2024-11-14 09:05:54,G09,20161286.371
517,2024-11-14 09:05:54,G16,23690495.375
517,2024-11-14 09:05:54,G20,23487589.457
517,2024-11-14 09:05:54,G30,22390594.84
518,2024-11-14 09:05:55,G04,21444137.145
518,2024-11-14 09:05:55,G07,21111571.77
518,2024-11-14 09:05:55,G08,23367923.895
518,2024-11-14 09:05:55,G09,20161333.516
518,2024-11-14 09:05:55,G16,23691143.363
518,2024-11-14 09:05:55,G20,23487197.164
518,2024-11-14 09:05:55,G30,22390239.898
519,2024-11-14 09:05:56,G04,21444483.105
519,2024-11-14 09:05:56,G07,21111513.496
519,2024-11-14 09:05:56,G08,23367505.316
519,2024-11-14 09:05:56,G09,20161380.844
519,2024-11-14 09:05:56,G16,23691791.391
519,2024-11-14 09:05:56,G20,23486805.203
519,2024-11-14 09:05:56,G30,22389885.422
520,2024-11-14 09:05:57,G04,21444829.516
520,2024-11-14 09:05:57,G07,21111455.961
520,2024-11-14 09:05:57,G08,23367087.617
520,2024-11-14 09:05:57,G09,20161428.625
520,2024-11-14 09:05:57,G16,23692440.012
520,2024-11-14 09:05:57,G20,23486412.832
520,2024-11-14 09:05:57,G30,22389530.398
521,2024-11-14 09:05:58,G04,21445175.465
521,2024-11-14 09:05:58,G07,21111398.102
521,2024-11-14 09:05:58,G08,23366669.738
521,2024-11-14 09:05:58,G09,20161476.227
521,2024-11-14 09:05:58,G16,23693088.172
521,2024-11-14 09:05:58,G20,23486020.852
521,2024-11-14 09:05:58,G30,22389176.055
522,2024-11-14 09:05:59,G04,21445521.316
522,2024-11-14 09:05:59,G07,21111340.434
522,2024-11-14 09:05:59,G08,23366251.48
522,2024-11-14 09:05:59,G09,20161523.586
522,2024-11-14 09:05:59,G16,23693736.52
522,2024-11-14 09:05:59,G20,23485628.777
522,2024-11-14 09:05:59,G30,22388820.754
523,2024-11-14 09:06:00,G04,21445867.305
523,2024-11-14 09:06:00,G07,21111282.762
523,2024-11-14 09:06:00,G08,23365833.504
523,2024-11-14 09:06:00,G09,20161571.52
523,2024-11-14 09:06:00,G16,23694385.148
523,2024-11-14 09:06:00,G20,23485236.988
523,2024-11-14 09:06:00,G30,22388466.598
524,2024-11-14 09:06:01,G04,21446213.984
524,2024-11-14 09:06:01,G07,21111225.062
524,2024-11-14 09:06:01,G08,23365415.641
524,2024-11-14 09:06:01,G09,20161618.988
524,2024-11-14 09:06:01,G16,23695033.609
524,2024-11-14 09:06:01,G20,23484845.168
524,2024-11-14 09:06:01,G30,22388112.125
525,2024-11-14 09:06:02,G04,21446560.426
525,2024-11-14 09:06:02,G07,21111167.41
525,2024-11-14 09:06:02,G08,23364997.543
525,2024-11-14 09:06:02,G09,20161667.227
525,2024-11-14 09:06:02,G16,23695682.258
525,2024-11-14 09:06:02,G20,23484453.398
525,2024-11-14 09:06:02,G30,22387757.844
526,2024-11-14 09:06:03,G04,21446906.434
526,2024-11-14 09:06:03,G07,21111109.758
526,2024-11-14 09:06:03,G08,23364579.727
526,2024-11-14 09:06:03,G09,20161715.031
526,2024-11-14 09:06:03,G16,23696330.906
526,2024-11-14 09:06:03,G20,23484061.77
526,2024-11-14 09:06:03,G30,22387402.988
527,2024-11-14 09:06:04,G04,21447252.891
527,2024-11-14 09:06:04,G07,21111052.699
527,2024-11-14 09:06:04,G08,23364162.219
527,2024-11-14 09:06:04,G09,20161763.289
527,2024-11-14 09:06:04,G16,23696979.434
527,2024-11-14 09:06:04,G20,23483670.301
527,2024-11-14 09:06:04,G30,22387048.867
528,2024-11-14 09:06:05,G04,21447599.473
528,2024-11-14 09:06:05,G07,21110994.758
528,2024-11-14 09:06:05,G08,23363744.688
528,2024-11-14 09:06:05,G09,20161811.234
528,2024-11-14 09:06:05,G16,23697628.652
528,2024-11-14 09:06:05,G20,23483278.812
528,2024-11-14 09:06:05,G30,22386694.441
529,2024-11-14 09:06:06,G04,21447945.977
529,2024-11-14 09:06:06,G07,21110937.312
529,2024-11-14 09:06:06,G08,23363327.508
529,2024-11-14 09:06:06,G09,20161859.82
529,2024-11-14 09:06:06,G16,23698277.367
529,2024-11-14 09:06:06,G20,23482887.25
529,2024-11-14 09:06:06,G30,22386340.082
530,2024-11-14 09:06:07,G04,21448292.625
530,2024-11-14 09:06:07,G07,21110880.012
530,2024-11-14 09:06:07,G08,23362910.047
530,2024-11-14 09:06:07,G09,20161907.836
530,2024-11-14 09:06:07,G16,23698926.367
